Date,Day,Rooms Sold,Arrival Rooms,Compliment Rooms,House Use,Individual Confirm,Occupancy %,Room Revenue,ARR,Departure Rooms,OOO Rooms,Pax,Total Room Inventory
2022-04-13,Wednesday,89.0,41.0,0.0,2.0,89.0,81.31,721534.24,8107.13,49.0,27.0,129.0,107.0
2022-04-14,Thursday,90.0,47.0,0.0,2.0,90.0,80.73,747305.68,8303.4,46.0,25.0,150.0,109.0
2022-04-15,Friday,92.0,38.0,0.0,3.0,92.0,82.41,776722.39,8442.63,38.0,26.0,158.0,108.0
2022-04-16,Saturday,97.0,51.0,1.0,2.0,97.0,85.32,811013.69,8360.97,46.0,23.0,172.0,109.0
2022-04-17,Sunday,92.0,35.0,0.0,2.0,92.0,83.18,729536.78,7929.75,41.0,25.0,143.0,107.0
2022-04-18,Monday,97.0,51.0,0.0,1.0,97.0,86.11,825956.67,8515.02,46.0,24.0,143.0,108.0
2022-04-19,Tuesday,104.0,45.0,0.0,2.0,104.0,90.91,783367.16,7532.38,38.0,22.0,147.0,110.0
2022-04-20,Wednesday,106.0,47.0,0.0,1.0,106.0,92.73,854722.45,8063.42,46.0,22.0,154.0,110.0
2022-04-21,Thursday,109.0,43.0,0.0,3.0,109.0,93.75,886355.1,8131.7,41.0,20.0,153.0,112.0
2022-04-22,Friday,111.0,34.0,0.0,2.0,111.0,95.54,962582.23,8671.91,32.0,20.0,165.0,112.0
2022-04-23,Saturday,102.0,50.0,0.0,2.0,102.0,89.09,841542.0,8250.41,60.0,22.0,156.0,110.0
2022-04-24,Sunday,100.0,50.0,0.0,2.0,100.0,83.93,841621.81,8416.22,51.0,20.0,149.0,112.0
2022-04-25,Monday,114.0,45.0,0.0,2.0,114.0,96.55,1053465.77,9240.93,31.0,16.0,158.0,116.0
2022-04-26,Tuesday,116.0,35.0,0.0,2.0,116.0,98.28,1010048.92,8707.32,33.0,16.0,146.0,116.0
2022-04-27,Wednesday,111.0,36.0,0.0,2.0,111.0,93.91,955874.61,8611.48,40.0,17.0,149.0,115.0
2022-04-28,Thursday,120.0,46.0,0.0,2.0,120.0,98.33,1032999.5,8608.33,36.0,12.0,156.0,120.0
2022-04-29,Friday,108.0,40.0,1.0,2.0,108.0,90.43,879992.64,8148.08,53.0,17.0,153.0,115.0
2022-04-30,Saturday,102.0,47.0,0.0,3.0,102.0,86.84,856003.41,8392.19,56.0,19.0,163.0,114.0
2022-05-01,Sunday,100.0,38.0,1.0,1.0,100.0,89.72,771711.43,7717.11,39.0,25.0,151.0,107.0
2022-05-02,Monday,91.0,28.0,1.0,2.0,91.0,79.09,714145.47,7847.75,37.0,23.0,141.0,110.0
2022-05-03,Tuesday,70.0,28.0,0.0,1.0,70.0,60.36,571922.47,8170.32,50.0,21.0,102.0,111.0
2022-05-04,Wednesday,69.0,24.0,0.0,2.0,69.0,60.0,517293.95,7497.01,25.0,26.0,106.0,110.0
2022-05-05,Thursday,73.0,37.0,0.0,2.0,73.0,63.64,592213.34,8112.51,33.0,25.0,109.0,110.0
2022-05-06,Friday,71.0,26.0,0.0,2.0,71.0,62.39,618498.86,8711.25,28.0,23.0,110.0,109.0
2022-05-07,Saturday,82.0,42.0,0.0,3.0,82.0,73.83,702745.92,8570.07,31.0,28.0,138.0,107.0
2022-05-08,Sunday,90.0,45.0,0.0,6.0,90.0,81.31,757559.86,8417.33,37.0,27.0,134.0,107.0
2022-05-09,Monday,97.0,31.0,0.0,5.0,97.0,91.26,745920.93,7689.91,25.0,29.0,134.0,103.0
2022-05-10,Tuesday,77.0,28.0,0.0,4.0,77.0,67.89,639269.43,8302.2,48.0,26.0,107.0,109.0
2022-05-11,Wednesday,78.0,32.0,0.0,4.0,78.0,69.44,618838.85,7933.83,31.0,26.0,110.0,108.0
2022-05-12,Thursday,92.0,45.0,0.0,4.0,92.0,82.41,756219.42,8219.78,31.0,28.0,126.0,108.0
2022-05-13,Friday,75.0,30.0,2.0,4.0,75.0,66.04,620541.97,8273.89,47.0,26.0,103.0,106.0
2022-05-14,Saturday,77.0,40.0,0.0,4.0,77.0,69.81,627599.29,8150.64,38.0,28.0,121.0,106.0
2022-05-15,Sunday,67.0,30.0,0.0,4.0,67.0,60.95,556353.11,8303.78,40.0,30.0,104.0,105.0
2022-05-16,Monday,73.0,35.0,2.0,4.0,73.0,65.71,603814.08,8271.43,29.0,33.0,106.0,105.0
2022-05-17,Tuesday,75.0,31.0,1.0,3.0,75.0,67.62,645716.43,8609.55,28.0,29.0,109.0,105.0
2022-05-18,Wednesday,87.0,42.0,0.0,3.0,87.0,78.1,693818.5,7974.93,32.0,28.0,123.0,105.0
2022-05-19,Thursday,87.0,40.0,0.0,3.0,87.0,78.5,663890.19,7630.92,41.0,28.0,125.0,107.0
2022-05-20,Friday,89.0,40.0,0.0,2.0,89.0,79.63,721582.64,8107.67,40.0,25.0,137.0,108.0
2022-05-21,Saturday,90.0,41.0,0.0,2.0,90.0,80.56,796101.79,8845.58,41.0,25.0,138.0,108.0
2022-05-22,Sunday,79.0,30.0,0.0,2.0,79.0,71.03,689587.87,8728.96,40.0,26.0,105.0,107.0
2022-05-23,Monday,89.0,36.0,0.0,2.0,89.0,79.63,821405.26,9229.27,26.0,26.0,116.0,108.0
2022-05-24,Tuesday,88.0,24.0,0.0,1.0,88.0,77.98,751132.71,8535.6,25.0,26.0,118.0,109.0
2022-05-25,Wednesday,88.0,35.0,0.0,2.0,88.0,77.98,711697.35,8087.47,35.0,25.0,115.0,109.0
2022-05-26,Thursday,104.0,50.0,0.0,1.0,104.0,91.82,830291.71,7983.57,35.0,22.0,135.0,110.0
2022-05-27,Friday,91.0,45.0,3.0,1.0,91.0,77.98,726740.43,7986.16,60.0,25.0,142.0,109.0
2022-05-28,Saturday,82.0,33.0,1.0,1.0,82.0,75.24,690920.24,8425.86,43.0,28.0,132.0,105.0
2022-05-29,Sunday,65.0,23.0,1.0,1.0,65.0,56.48,499557.19,7685.5,42.0,25.0,102.0,108.0
2022-05-30,Monday,76.0,31.0,0.0,2.0,76.0,67.59,571924.41,7525.32,21.0,26.0,116.0,108.0
2022-05-31,Tuesday,64.0,24.0,0.0,1.0,64.0,57.01,534808.51,8356.38,36.0,27.0,87.0,107.0
2022-06-01,Wednesday,96.0,51.0,0.0,2.0,96.0,86.11,687645.6,7162.98,20.0,24.0,132.0,108.0
2022-06-02,Thursday,97.0,28.0,0.0,2.0,97.0,87.85,839543.29,8655.09,28.0,25.0,130.0,107.0
2022-06-03,Friday,90.0,29.0,1.0,1.0,90.0,82.69,718049.7,7978.33,36.0,31.0,128.0,104.0
2022-06-04,Saturday,88.0,27.0,0.0,1.0,88.0,81.73,676871.47,7691.72,30.0,29.0,129.0,104.0
2022-06-05,Sunday,77.0,39.0,0.0,2.0,77.0,71.84,649292.62,8432.37,50.0,29.0,111.0,103.0
2022-06-06,Monday,96.0,46.0,0.0,2.0,96.0,88.57,754830.66,7862.82,28.0,30.0,121.0,105.0
2022-06-07,Tuesday,106.0,44.0,0.0,2.0,106.0,94.5,1043599.26,9845.28,37.0,23.0,132.0,109.0
2022-06-08,Wednesday,99.0,32.0,0.0,2.0,99.0,89.72,856318.73,8649.68,39.0,25.0,129.0,107.0
2022-06-09,Thursday,74.0,37.0,0.0,8.0,74.0,66.36,611390.2,8262.03,62.0,25.0,111.0,107.0
2022-06-10,Friday,56.0,13.0,1.0,11.0,56.0,50.48,449041.74,8018.6,31.0,30.0,93.0,105.0
2022-06-11,Saturday,61.0,32.0,0.0,8.0,61.0,55.24,483189.55,7921.14,27.0,33.0,111.0,105.0
2022-06-12,Sunday,55.0,24.0,0.0,7.0,55.0,50.0,416115.5,7565.74,30.0,29.0,85.0,104.0
2022-06-13,Monday,57.0,21.0,0.0,6.0,57.0,51.43,418346.99,7339.42,19.0,33.0,84.0,105.0
2022-06-14,Tuesday,77.0,34.0,1.0,7.0,77.0,70.87,574433.67,7460.18,14.0,29.0,122.0,103.0
2022-06-15,Wednesday,82.0,32.0,1.0,4.0,82.0,74.29,617734.45,7533.35,27.0,28.0,131.0,105.0
2022-06-16,Thursday,96.0,48.0,1.0,5.0,96.0,91.09,742672.45,7736.17,34.0,32.0,153.0,101.0
2022-06-17,Friday,90.0,50.0,1.0,6.0,90.0,84.16,729972.35,8110.8,56.0,31.0,142.0,101.0
2022-06-18,Saturday,84.0,52.0,0.0,7.0,84.0,78.64,671447.68,7993.42,58.0,29.0,136.0,103.0
2022-06-19,Sunday,78.0,43.0,1.0,3.0,78.0,71.84,612273.55,7849.66,49.0,29.0,118.0,103.0
2022-06-20,Monday,95.0,46.0,0.0,1.0,95.0,87.62,748720.45,7881.27,31.0,27.0,150.0,105.0
2022-06-21,Tuesday,100.0,51.0,0.0,0.0,100.0,91.51,762839.83,7628.4,46.0,26.0,120.0,106.0
2022-06-22,Wednesday,101.0,32.0,1.0,1.0,101.0,86.61,780353.21,7726.27,31.0,20.0,134.0,112.0
2022-06-23,Thursday,102.0,39.0,0.0,0.0,102.0,89.19,833226.57,8168.89,38.0,23.0,134.0,111.0
2022-06-24,Friday,84.0,30.0,0.0,1.0,84.0,73.64,716730.94,8532.51,49.0,23.0,122.0,110.0
2022-06-25,Saturday,76.0,39.0,0.0,0.0,76.0,66.36,660587.43,8691.94,48.0,25.0,118.0,110.0
2022-06-26,Sunday,109.0,70.0,0.0,0.0,109.0,98.17,1075677.44,9868.6,37.0,23.0,135.0,109.0
2022-06-27,Monday,112.0,19.0,0.0,0.0,112.0,95.61,816657.4,7291.58,16.0,19.0,144.0,114.0
2022-06-28,Tuesday,79.0,28.0,0.0,1.0,79.0,70.37,595895.05,7542.98,61.0,24.0,110.0,108.0
2022-06-29,Wednesday,81.0,41.0,0.0,1.0,81.0,69.03,660611.03,8155.69,39.0,22.0,116.0,113.0
2022-06-30,Thursday,78.0,35.0,0.0,0.0,78.0,66.96,621369.63,7966.28,38.0,20.0,110.0,112.0
2022-07-01,Friday,76.0,34.0,2.0,0.0,76.0,63.96,593890.67,7814.35,37.0,22.0,124.0,111.0
2022-07-02,Saturday,94.0,55.0,0.0,0.0,94.0,85.05,763730.62,8124.79,38.0,25.0,167.0,107.0
2022-07-03,Sunday,80.0,41.0,1.0,1.0,80.0,70.64,619665.18,7745.81,54.0,24.0,134.0,109.0
2022-07-04,Monday,84.0,41.0,0.0,1.0,84.0,77.14,656499.42,7815.47,37.0,29.0,138.0,105.0
2022-07-05,Tuesday,96.0,43.0,0.0,0.0,96.0,87.74,793899.86,8269.79,31.0,26.0,133.0,106.0
2022-07-06,Wednesday,91.0,34.0,1.0,1.0,91.0,81.31,768531.4,8445.4,41.0,29.0,123.0,107.0
2022-07-07,Thursday,102.0,59.0,0.0,1.0,102.0,92.38,792327.27,7767.91,49.0,27.0,144.0,105.0
2022-07-08,Friday,90.0,38.0,0.0,0.0,90.0,82.08,774973.4,8610.82,50.0,30.0,151.0,106.0
2022-07-09,Saturday,99.0,42.0,0.0,0.0,99.0,88.07,918814.27,9280.95,33.0,23.0,173.0,109.0
2022-07-10,Sunday,90.0,45.0,0.0,1.0,90.0,80.56,718013.54,7977.93,54.0,24.0,143.0,108.0
2022-07-11,Monday,105.0,50.0,0.0,1.0,105.0,92.79,744152.7,7087.17,35.0,21.0,132.0,111.0
2022-07-12,Tuesday,108.0,22.0,0.0,0.0,108.0,93.58,756120.83,7001.12,19.0,23.0,140.0,109.0
2022-07-13,Wednesday,101.0,40.0,0.0,1.0,101.0,87.16,722665.77,7155.11,48.0,24.0,142.0,109.0
2022-07-14,Thursday,102.0,51.0,0.0,1.0,102.0,90.65,795796.68,7801.93,50.0,25.0,165.0,107.0
2022-07-15,Friday,100.0,41.0,0.0,2.0,100.0,90.38,759128.82,7591.29,43.0,28.0,169.0,104.0
2022-07-16,Saturday,94.0,45.0,3.0,1.0,94.0,78.7,703959.44,7488.93,51.0,26.0,156.0,108.0
2022-07-17,Sunday,79.0,31.0,0.0,1.0,79.0,69.16,629503.06,7968.39,46.0,25.0,142.0,107.0
2022-07-18,Monday,94.0,45.0,0.0,1.0,94.0,87.25,717043.52,7628.12,30.0,30.0,158.0,102.0
2022-07-19,Tuesday,105.0,45.0,0.0,0.0,105.0,93.46,829204.61,7897.19,33.0,25.0,170.0,107.0
2022-07-20,Wednesday,113.0,38.0,1.0,2.0,113.0,94.69,912527.65,8075.47,32.0,19.0,178.0,113.0
2022-07-21,Thursday,108.0,42.0,0.0,1.0,108.0,94.55,866812.56,8026.04,48.0,22.0,168.0,110.0
2022-07-22,Friday,94.0,44.0,0.0,1.0,94.0,83.18,763460.0,8121.91,58.0,25.0,154.0,107.0
2022-07-23,Saturday,78.0,38.0,0.0,1.0,78.0,67.59,584882.09,7498.49,54.0,25.0,130.0,108.0
2022-07-24,Sunday,73.0,30.0,0.0,2.0,73.0,63.55,523129.31,7166.15,35.0,25.0,117.0,107.0
2022-07-25,Monday,83.0,33.0,0.0,1.0,83.0,70.91,596702.08,7189.18,23.0,22.0,124.0,110.0
2022-07-26,Tuesday,107.0,47.0,1.0,1.0,107.0,90.91,798311.83,7460.86,23.0,23.0,155.0,110.0
2022-07-27,Wednesday,113.0,44.0,0.0,1.0,113.0,94.74,847876.07,7503.33,38.0,18.0,154.0,114.0
2022-07-28,Thursday,107.0,34.0,0.0,1.0,107.0,90.18,803789.5,7512.05,40.0,20.0,141.0,112.0
2022-07-29,Friday,107.0,46.0,1.0,1.0,107.0,92.52,821641.93,7678.9,46.0,25.0,170.0,107.0
2022-07-30,Saturday,81.0,28.0,0.0,1.0,81.0,72.55,627563.55,7747.7,54.0,31.0,141.0,102.0
2022-07-31,Sunday,82.0,38.0,0.0,3.0,82.0,72.12,580509.82,7079.39,37.0,28.0,134.0,104.0
2022-08-01,Monday,99.0,49.0,0.0,1.0,99.0,93.07,777005.17,7848.54,32.0,33.0,162.0,101.0
2022-08-02,Tuesday,105.0,41.0,1.0,1.0,105.0,92.52,894838.13,8522.27,36.0,25.0,156.0,107.0
2022-08-03,Wednesday,114.0,44.0,1.0,1.0,114.0,93.91,970289.25,8511.31,36.0,18.0,162.0,115.0
2022-08-04,Thursday,113.0,55.0,2.0,1.0,113.0,94.69,843508.21,7464.67,57.0,19.0,161.0,113.0
2022-08-05,Friday,106.0,46.0,2.0,1.0,106.0,95.28,818730.58,7723.87,53.0,26.0,171.0,106.0
2022-08-06,Saturday,94.0,43.0,0.0,2.0,94.0,86.67,763514.23,8122.49,55.0,28.0,152.0,105.0
2022-08-07,Sunday,100.0,54.0,0.0,3.0,100.0,89.72,767340.53,7673.41,48.0,25.0,143.0,107.0
2022-08-08,Monday,91.0,26.0,0.0,3.0,91.0,84.47,710157.35,7803.93,35.0,30.0,121.0,103.0
2022-08-09,Tuesday,101.0,35.0,1.0,2.0,101.0,91.43,797781.2,7898.82,26.0,27.0,138.0,105.0
2022-08-10,Wednesday,76.0,32.0,2.0,3.0,76.0,72.45,556943.77,7328.21,57.0,34.0,116.0,98.0
2022-08-11,Thursday,71.0,21.0,1.0,3.0,71.0,66.34,503200.27,7087.33,28.0,32.0,104.0,101.0
2022-08-12,Friday,87.0,35.0,1.0,2.0,87.0,82.0,695078.96,7989.41,21.0,33.0,139.0,100.0
2022-08-13,Saturday,82.0,38.0,1.0,3.0,82.0,76.24,650215.14,7929.45,43.0,31.0,137.0,101.0
2022-08-14,Sunday,86.0,40.0,1.0,3.0,86.0,81.19,724362.63,8422.82,36.0,32.0,154.0,101.0
2022-08-15,Monday,76.0,34.0,1.0,3.0,76.0,67.92,582011.08,7658.04,44.0,28.0,120.0,106.0
2022-08-16,Tuesday,84.0,32.0,1.0,3.0,84.0,79.21,694018.94,8262.13,24.0,31.0,135.0,101.0
2022-08-17,Wednesday,89.0,46.0,1.0,3.0,89.0,84.85,732395.23,8229.16,41.0,33.0,140.0,99.0
2022-08-18,Thursday,87.0,46.0,2.0,2.0,87.0,81.0,685637.74,7880.89,48.0,35.0,129.0,100.0
2022-08-19,Friday,95.0,43.0,1.0,2.0,95.0,92.86,772017.15,8126.5,35.0,34.0,144.0,98.0
2022-08-20,Saturday,97.0,43.0,0.0,2.0,97.0,94.0,775874.47,7998.71,41.0,32.0,145.0,100.0
2022-08-21,Sunday,105.0,51.0,1.0,2.0,105.0,91.82,805349.41,7669.99,42.0,22.0,150.0,110.0
2022-08-22,Monday,98.0,39.0,0.0,2.0,98.0,95.96,760669.29,7761.93,46.0,33.0,134.0,99.0
2022-08-23,Tuesday,86.0,36.0,1.0,2.0,86.0,81.37,638402.89,7423.29,48.0,31.0,116.0,102.0
2022-08-24,Wednesday,93.0,53.0,0.0,2.0,93.0,90.0,717032.45,7710.03,48.0,32.0,131.0,100.0
2022-08-25,Thursday,102.0,47.0,0.0,2.0,102.0,96.12,801981.6,7862.56,36.0,29.0,135.0,103.0
2022-08-26,Friday,105.0,48.0,0.0,2.0,105.0,92.73,817499.85,7785.71,45.0,22.0,148.0,110.0
2022-08-27,Saturday,96.0,48.0,1.0,2.0,96.0,87.5,714050.66,7438.03,55.0,30.0,145.0,104.0
2022-08-28,Sunday,95.0,52.0,1.0,2.0,95.0,85.71,731708.06,7702.19,53.0,27.0,133.0,105.0
2022-08-29,Monday,77.0,24.0,2.0,2.0,77.0,68.93,561144.76,7287.59,43.0,29.0,99.0,103.0
2022-08-30,Tuesday,96.0,39.0,3.0,2.0,96.0,83.33,781674.9,8142.45,20.0,24.0,131.0,108.0
2022-08-31,Wednesday,102.0,47.0,4.0,1.0,102.0,87.04,824221.92,8080.61,41.0,24.0,138.0,108.0
2022-09-01,Thursday,107.0,51.0,0.0,2.0,107.0,90.0,774230.89,7235.8,46.0,22.0,130.0,110.0
2022-09-02,Friday,115.0,35.0,0.0,2.0,115.0,99.13,911115.16,7922.74,27.0,17.0,144.0,115.0
2022-09-03,Saturday,106.0,42.0,0.0,2.0,106.0,93.69,963672.09,9091.25,51.0,21.0,146.0,111.0
2022-09-04,Sunday,90.0,50.0,0.0,2.0,90.0,76.36,749484.01,8327.6,67.0,22.0,121.0,110.0
2022-09-05,Monday,111.0,51.0,0.0,2.0,111.0,92.24,960192.67,8650.38,31.0,16.0,146.0,116.0
2022-09-06,Tuesday,115.0,48.0,1.0,2.0,115.0,95.76,998597.72,8683.46,43.0,14.0,147.0,118.0
2022-09-07,Wednesday,115.0,51.0,1.0,3.0,115.0,96.52,997994.12,8678.21,50.0,17.0,155.0,115.0
2022-09-08,Thursday,95.0,41.0,1.0,2.0,95.0,78.07,761616.59,8017.02,61.0,22.0,137.0,114.0
2022-09-09,Friday,92.0,42.0,2.0,1.0,92.0,75.22,815185.74,8860.71,45.0,19.0,146.0,113.0
2022-09-10,Saturday,105.0,50.0,1.0,2.0,105.0,88.39,934318.74,8898.27,37.0,20.0,178.0,112.0
2022-09-11,Sunday,97.0,53.0,1.0,2.0,97.0,82.73,836003.82,8618.6,61.0,22.0,139.0,110.0
2022-09-12,Monday,105.0,40.0,1.0,3.0,105.0,88.39,869939.3,8285.14,34.0,17.0,145.0,112.0
2022-09-13,Tuesday,98.0,38.0,0.0,3.0,98.0,84.55,1009318.3,10299.17,45.0,19.0,134.0,110.0
2022-09-14,Wednesday,107.0,51.0,0.0,2.0,107.0,93.58,966258.58,9030.45,41.0,20.0,137.0,109.0
2022-09-15,Thursday,99.0,49.0,0.0,2.0,99.0,85.45,911656.34,9208.65,57.0,20.0,130.0,110.0
2022-09-16,Friday,101.0,43.0,0.0,2.0,101.0,88.89,900991.98,8920.71,41.0,21.0,141.0,108.0
2022-09-17,Saturday,101.0,42.0,0.0,2.0,101.0,86.49,907878.93,8988.9,42.0,18.0,145.0,111.0
2022-09-18,Sunday,106.0,54.0,0.0,2.0,106.0,90.99,928789.42,8762.16,49.0,18.0,150.0,111.0
2022-09-19,Monday,108.0,41.0,0.0,1.0,108.0,94.69,1044795.92,9674.04,39.0,16.0,140.0,113.0
2022-09-20,Tuesday,115.0,28.0,1.0,1.0,115.0,96.58,1118862.14,9729.24,23.0,13.0,158.0,117.0
2022-09-21,Wednesday,116.0,38.0,1.0,2.0,116.0,96.61,1183477.53,10202.39,37.0,12.0,159.0,118.0
2022-09-22,Thursday,112.0,32.0,0.0,2.0,112.0,94.83,971581.15,8674.83,37.0,15.0,147.0,116.0
2022-09-23,Friday,106.0,39.0,0.0,2.0,106.0,91.82,1005538.41,9486.21,47.0,20.0,148.0,110.0
2022-09-24,Saturday,105.0,47.0,0.0,2.0,105.0,90.09,969379.88,9232.19,49.0,19.0,168.0,111.0
2022-09-25,Sunday,96.0,49.0,0.0,2.0,96.0,81.98,973871.65,10144.5,58.0,20.0,140.0,111.0
2022-09-26,Monday,113.0,46.0,0.0,2.0,113.0,94.74,1164832.45,10308.25,29.0,16.0,152.0,114.0
2022-09-27,Tuesday,101.0,32.0,0.0,2.0,101.0,86.49,953885.14,9444.41,45.0,19.0,141.0,111.0
2022-09-28,Wednesday,107.0,42.0,0.0,2.0,107.0,91.89,981184.07,9169.94,37.0,19.0,142.0,111.0
2022-09-29,Thursday,110.0,52.0,0.0,2.0,110.0,92.92,1003529.19,9122.99,50.0,17.0,158.0,113.0
2022-09-30,Friday,101.0,35.0,1.0,3.0,101.0,87.96,990661.72,9808.53,44.0,22.0,140.0,108.0
2022-10-01,Saturday,79.0,36.0,0.0,3.0,79.0,66.07,774548.99,9804.42,58.0,21.0,119.0,112.0
2022-10-02,Sunday,74.0,27.0,0.0,2.0,74.0,62.16,779248.58,10530.39,32.0,21.0,118.0,111.0
