Date,Day,Rooms Sold,Rooms for Sale,Arrival Rooms,Compliment Rooms,House Use,Hold,Individual Confirm,Individual Tentative,Group Confirm,Group Tentative,Occupancy %,Room Revenue,ARR,Inclusion Revenue,Departure Rooms,OOO Rooms,Pax,Individual Revenue,Individual ARR,Confirmed Group Revenue,Confirmed Group ARR,Tentative Group Revenue,Tentative Group ARR,Total Room Inventory
2023-06-08,Thursday,69.0,18.0,40.0,5.0,6.0,0.0,80.0,0.0,0.0,0.0,70.41,732202.3,10611.63,0.0,40.0,35.0,106.0,666068.3,8325.85,66134.0,0.0,0.0,0.0,98.0
2023-06-09,Friday,65.0,16.0,33.0,6.0,4.0,0.0,75.0,0.0,0.0,0.0,71.43,646307.28,9943.19,0.0,40.0,39.0,114.0,618271.28,8243.62,28036.0,0.0,0.0,0.0,91.0
2023-06-10,Saturday,97.0,3.0,73.0,5.0,4.0,0.0,106.0,0.0,0.0,0.0,88.99,859908.18,8865.03,0.0,43.0,21.0,137.0,505727.47,4771.01,354180.71,0.0,0.0,0.0,109.0
2023-06-11,Sunday,78.0,25.0,11.0,1.0,4.0,0.0,83.0,0.0,0.0,0.0,72.22,657396.32,8428.16,0.0,34.0,22.0,99.0,319096.32,3844.53,338300.0,0.0,0.0,0.0,108.0
2023-06-12,Monday,88.0,18.0,21.0,0.0,4.0,0.0,92.0,0.0,0.0,0.0,80.0,737026.53,8375.3,0.0,12.0,20.0,109.0,386026.53,4195.94,351000.0,0.0,0.0,0.0,110.0
2023-06-13,Tuesday,95.0,9.0,23.0,0.0,5.0,0.0,100.0,0.0,0.0,0.0,87.16,781205.19,8223.21,0.0,15.0,22.0,116.0,784726.37,7847.26,-3521.18,0.0,0.0,0.0,109.0
2023-06-14,Wednesday,72.0,30.0,45.0,0.0,4.0,0.0,76.0,0.0,0.0,0.0,67.92,655748.6,9107.62,0.0,69.0,25.0,112.0,579105.72,7619.81,76642.88,0.0,0.0,0.0,106.0
2023-06-15,Thursday,81.0,20.0,51.0,1.0,5.0,0.0,87.0,0.0,0.0,0.0,75.7,798309.58,9855.67,0.0,40.0,25.0,118.0,679923.24,7815.21,118386.34,0.0,0.0,0.0,107.0
2023-06-16,Friday,73.0,31.0,45.0,0.0,3.0,0.0,76.0,0.0,0.0,0.0,68.22,835067.86,11439.29,0.0,56.0,25.0,106.0,588230.86,7739.88,246837.0,0.0,0.0,0.0,107.0
2023-06-17,Saturday,55.0,43.0,29.0,0.0,3.0,0.0,58.0,0.0,0.0,0.0,54.46,701992.51,12763.5,0.0,47.0,30.0,95.0,527804.37,9100.08,174188.14,0.0,0.0,0.0,101.0
2023-06-18,Sunday,64.0,28.0,38.0,0.0,3.0,0.0,67.0,0.0,0.0,0.0,67.37,598251.51,9347.68,0.0,30.0,36.0,108.0,488751.49,7294.8,109500.02,0.0,0.0,0.0,95.0
2023-06-19,Monday,67.0,30.0,37.0,0.0,3.0,0.0,70.0,0.0,0.0,0.0,67.0,651204.58,9719.47,0.0,34.0,33.0,101.0,606347.42,8662.11,44857.16,0.0,0.0,0.0,100.0
2023-06-20,Tuesday,61.0,43.0,37.0,0.0,3.0,0.0,64.0,0.0,0.0,0.0,57.01,846418.3,13875.71,0.0,43.0,27.0,102.0,521192.44,8143.63,325225.86,0.0,0.0,0.0,107.0
2023-06-21,Wednesday,63.0,41.0,38.0,0.0,3.0,0.0,66.0,0.0,0.0,0.0,58.88,579321.53,9195.58,0.0,36.0,24.0,100.0,454395.95,6884.79,124925.58,0.0,0.0,0.0,107.0
2023-06-22,Thursday,73.0,29.0,33.0,0.0,3.0,0.0,76.0,0.0,0.0,0.0,69.52,614541.6,8418.38,0.0,25.0,25.0,114.0,481379.23,6333.94,133162.37,0.0,0.0,0.0,105.0
2023-06-23,Friday,55.0,43.0,21.0,0.0,3.0,0.0,58.0,0.0,0.0,0.0,54.46,566191.92,10294.4,0.0,38.0,29.0,92.0,455856.32,7859.59,110335.6,0.0,0.0,0.0,101.0
2023-06-24,Saturday,36.0,58.0,17.0,1.0,3.0,0.0,40.0,0.0,0.0,0.0,36.73,356997.33,9916.59,0.0,35.0,32.0,64.0,329721.76,8243.04,27275.57,0.0,0.0,0.0,98.0
2023-06-25,Sunday,56.0,48.0,36.0,0.0,3.0,0.0,59.0,0.0,0.0,0.0,52.34,577458.06,10311.75,0.0,16.0,23.0,85.0,577458.06,9787.42,0.0,0.0,0.0,0.0,107.0
2023-06-26,Monday,69.0,32.0,36.0,0.0,3.0,0.0,72.0,0.0,0.0,0.0,66.35,656970.16,9521.31,0.0,23.0,26.0,104.0,616970.16,8569.03,40000.0,0.0,0.0,0.0,104.0
2023-06-27,Tuesday,64.0,36.0,27.0,0.0,4.0,0.0,68.0,0.0,0.0,0.0,61.54,680538.55,10633.41,0.0,31.0,27.0,91.0,589699.29,8672.05,90839.26,0.0,0.0,0.0,104.0
2023-06-28,Wednesday,59.0,39.0,25.0,0.0,3.0,0.0,62.0,0.0,0.0,0.0,58.42,604535.52,10246.36,0.0,31.0,30.0,87.0,561535.52,9057.02,43000.0,0.0,0.0,0.0,101.0
2023-06-29,Thursday,72.0,26.0,35.0,0.0,3.0,0.0,75.0,0.0,0.0,0.0,71.29,772508.83,10729.29,0.0,22.0,30.0,109.0,677908.83,9038.78,94600.0,0.0,0.0,0.0,101.0
2023-06-30,Friday,77.0,17.0,37.0,2.0,3.0,0.0,82.0,0.0,0.0,0.0,77.78,831343.11,10796.66,0.0,30.0,32.0,113.0,626732.11,7643.07,204611.0,0.0,0.0,0.0,99.0
2023-07-01,Saturday,37.0,57.0,18.0,2.0,3.0,0.0,42.0,0.0,0.0,0.0,37.37,369792.46,9994.39,0.0,58.0,32.0,61.0,338292.46,8054.58,31500.0,0.0,0.0,0.0,99.0
2023-07-02,Sunday,50.0,38.0,33.0,2.0,3.0,0.0,55.0,0.0,0.0,0.0,53.76,493445.35,9868.91,0.0,20.0,37.0,79.0,433945.35,7889.92,59500.0,0.0,0.0,0.0,93.0
2023-07-03,Monday,58.0,32.0,33.0,2.0,3.0,0.0,63.0,0.0,0.0,0.0,61.05,539152.74,9295.74,0.0,26.0,35.0,90.0,508902.74,8077.82,30250.0,0.0,0.0,0.0,95.0
2023-07-04,Tuesday,50.0,39.0,23.0,0.0,3.0,0.0,53.0,0.0,0.0,0.0,54.35,451556.95,9031.14,0.0,32.0,39.0,75.0,423056.95,7982.21,28500.0,0.0,0.0,0.0,92.0
2023-07-05,Wednesday,76.0,16.0,40.0,0.0,3.0,0.0,79.0,0.0,0.0,0.0,80.0,727889.94,9577.5,0.0,14.0,35.0,106.0,635510.16,8044.43,92379.78,0.0,0.0,0.0,95.0
2023-07-06,Thursday,79.0,13.0,40.0,0.0,3.0,0.0,82.0,0.0,0.0,0.0,83.16,772297.61,9775.92,0.0,37.0,35.0,113.0,600531.52,7323.56,171766.09,0.0,0.0,0.0,95.0
2023-07-07,Friday,62.0,21.0,29.0,0.0,3.0,0.0,65.0,0.0,0.0,0.0,72.09,627225.62,10116.54,0.0,45.0,45.0,98.0,546451.7,8406.95,80773.92,0.0,0.0,0.0,86.0
2023-07-08,Saturday,57.0,16.0,29.0,0.0,3.0,0.0,60.0,0.0,0.0,0.0,75.0,525836.88,9225.21,0.0,34.0,56.0,95.0,508620.26,8477.0,17216.62,0.0,0.0,0.0,76.0
2023-07-09,Sunday,55.0,18.0,30.0,0.0,3.0,0.0,58.0,0.0,0.0,0.0,72.37,517293.58,9405.34,0.0,32.0,54.0,83.0,438776.44,7565.11,78517.14,0.0,0.0,0.0,76.0
2023-07-10,Monday,63.0,19.0,30.0,0.0,4.0,0.0,67.0,0.0,0.0,0.0,73.26,598602.62,9501.63,0.0,21.0,46.0,84.0,531403.94,7931.4,67198.68,0.0,0.0,0.0,86.0
2023-07-11,Tuesday,75.0,17.0,33.0,0.0,5.0,0.0,80.0,0.0,0.0,0.0,77.32,805218.17,10736.24,0.0,21.0,46.0,104.0,686502.0,8581.27,118716.17,0.0,0.0,0.0,97.0
2023-07-12,Wednesday,84.0,13.0,46.0,0.0,5.0,0.0,89.0,0.0,0.0,0.0,82.35,833056.36,9917.34,0.0,36.0,29.0,112.0,573856.36,6447.82,259200.0,0.0,0.0,0.0,102.0
2023-07-13,Thursday,104.0,2.0,58.0,0.0,5.0,0.0,109.0,0.0,0.0,0.0,93.69,983982.42,9461.37,0.0,39.0,19.0,137.0,597620.27,5482.75,386362.15,0.0,0.0,0.0,111.0
2023-07-14,Friday,89.0,14.0,30.0,2.0,4.0,0.0,95.0,0.0,0.0,0.0,81.65,799265.33,8980.51,0.0,44.0,22.0,120.0,458265.33,4823.85,341000.0,0.0,0.0,0.0,109.0
2023-07-15,Saturday,86.0,13.0,44.0,0.0,4.0,0.0,90.0,0.0,0.0,0.0,83.5,765254.24,8898.31,0.0,49.0,30.0,131.0,547793.26,6086.59,217460.98,0.0,0.0,0.0,103.0
2023-07-16,Sunday,75.0,22.0,40.0,0.0,5.0,0.0,80.0,0.0,0.0,0.0,73.53,696140.44,9281.87,0.0,50.0,30.0,110.0,544289.58,6803.62,151850.86,0.0,0.0,0.0,102.0
2023-07-17,Monday,91.0,14.0,36.0,0.0,5.0,0.0,96.0,0.0,0.0,0.0,82.73,793669.66,8721.64,0.0,20.0,20.0,129.0,590877.59,6154.97,202792.07,0.0,0.0,0.0,110.0
2023-07-18,Tuesday,106.0,1.0,44.0,0.0,4.0,0.0,110.0,0.0,0.0,0.0,95.5,931334.65,8786.18,0.0,30.0,19.0,137.0,664682.08,6042.56,266652.57,0.0,0.0,0.0,111.0
2023-07-19,Wednesday,99.0,3.0,46.0,1.0,4.0,0.0,104.0,0.0,0.0,0.0,92.52,873110.86,8819.3,0.0,52.0,24.0,127.0,607459.1,5840.95,265651.76,0.0,0.0,0.0,107.0
2023-07-20,Thursday,105.0,3.0,40.0,4.0,3.0,0.0,112.0,0.0,0.0,0.0,91.3,918352.91,8746.22,0.0,32.0,15.0,136.0,613183.39,5474.85,305169.52,0.0,0.0,0.0,115.0
2023-07-21,Friday,98.0,6.0,48.0,1.0,4.0,0.0,103.0,0.0,0.0,0.0,89.91,910717.71,9293.04,0.0,57.0,21.0,131.0,650887.19,6319.29,259830.52,0.0,0.0,0.0,109.0
2023-07-22,Saturday,88.0,18.0,52.0,0.0,4.0,0.0,92.0,0.0,0.0,0.0,80.0,826886.31,9396.44,0.0,63.0,21.0,132.0,522032.07,5674.26,304854.24,0.0,0.0,0.0,110.0
2023-07-23,Sunday,74.0,28.0,35.0,0.0,4.0,0.0,78.0,0.0,0.0,0.0,69.81,673433.02,9100.45,0.0,48.0,24.0,113.0,548254.47,7028.9,125178.55,0.0,0.0,0.0,106.0
2023-07-24,Monday,84.0,18.0,40.0,0.0,4.0,0.0,88.0,0.0,0.0,0.0,79.25,728410.34,8671.55,0.0,31.0,24.0,119.0,666499.51,7573.86,61910.83,0.0,0.0,0.0,106.0
2023-07-25,Tuesday,92.0,10.0,49.0,0.0,4.0,0.0,96.0,0.0,0.0,0.0,86.79,811277.21,8818.23,0.0,41.0,24.0,123.0,703735.23,7330.58,107541.98,0.0,0.0,0.0,106.0
2023-07-26,Wednesday,99.0,3.0,42.0,0.0,4.0,0.0,103.0,0.0,0.0,0.0,93.4,869992.51,8787.8,0.0,36.0,25.0,140.0,777471.51,7548.27,92521.0,0.0,0.0,0.0,106.0
2023-07-28,Friday,88.0,15.0,45.0,4.0,4.0,0.0,96.0,0.0,0.0,0.0,79.28,958736.61,10894.73,0.0,54.0,20.0,140.0,914266.61,9523.61,44470.0,0.0,0.0,0.0,111.0
2023-07-29,Saturday,95.0,8.0,58.0,4.0,5.0,0.0,104.0,0.0,0.0,0.0,84.82,931638.34,9806.72,0.0,50.0,18.0,163.0,772138.34,7424.41,159500.0,0.0,0.0,0.0,112.0
2023-07-30,Sunday,92.0,12.0,41.0,1.0,4.0,0.0,97.0,0.0,0.0,0.0,84.4,885841.1,9628.71,0.0,48.0,21.0,153.0,710841.1,7328.26,175000.0,0.0,0.0,0.0,109.0
2023-07-31,Monday,98.0,8.0,33.0,0.0,3.0,0.0,101.0,0.0,0.0,0.0,89.91,911461.56,9300.63,0.0,30.0,21.0,140.0,660961.56,6544.17,250500.0,0.0,0.0,0.0,109.0
2023-08-01,Tuesday,114.0,1.0,58.0,3.0,2.0,0.0,119.0,0.0,0.0,0.0,95.0,1027084.89,9009.52,0.0,39.0,10.0,165.0,548992.05,4613.38,478092.84,0.0,0.0,0.0,120.0
2023-08-02,Wednesday,111.0,1.0,31.0,3.0,4.0,0.0,118.0,0.0,0.0,0.0,93.28,1033683.71,9312.47,0.0,33.0,11.0,156.0,890178.57,7543.89,143505.14,0.0,0.0,0.0,119.0
2023-08-03,Thursday,91.0,14.0,36.0,1.0,4.0,0.0,96.0,0.0,0.0,0.0,82.73,856773.34,9415.09,0.0,58.0,21.0,139.0,724273.34,7544.51,132500.0,0.0,0.0,0.0,110.0
2023-08-04,Friday,78.0,18.0,26.0,3.0,5.0,0.0,86.0,0.0,0.0,0.0,75.0,766586.46,9828.03,0.0,36.0,25.0,136.0,644336.46,7492.28,122250.0,0.0,0.0,0.0,104.0
2023-08-05,Saturday,71.0,25.0,42.0,3.0,4.0,0.0,78.0,0.0,0.0,0.0,68.93,747202.17,10523.97,0.0,50.0,27.0,125.0,660284.52,8465.19,86917.65,0.0,0.0,0.0,103.0
2023-08-06,Sunday,67.0,29.0,32.0,0.0,5.0,0.0,72.0,0.0,0.0,0.0,66.34,678083.64,10120.65,0.0,38.0,29.0,119.0,653109.64,9070.97,24974.0,0.0,0.0,0.0,101.0
2023-08-07,Monday,85.0,12.0,41.0,0.0,4.0,0.0,89.0,0.0,0.0,0.0,84.16,937663.26,11031.33,0.0,25.0,32.0,124.0,808696.16,9086.47,128967.1,0.0,0.0,0.0,101.0
2023-08-08,Tuesday,91.0,5.0,47.0,1.0,4.0,0.0,96.0,0.0,0.0,0.0,90.1,805493.76,8851.58,0.0,41.0,28.0,128.0,769779.46,8018.54,35714.3,0.0,0.0,0.0,101.0
2023-08-09,Wednesday,95.0,3.0,42.0,0.0,3.0,0.0,98.0,0.0,0.0,0.0,94.06,914224.99,9623.42,0.0,40.0,29.0,140.0,849510.69,8668.48,64714.3,0.0,0.0,0.0,101.0
2023-08-10,Thursday,91.0,8.0,42.0,2.0,4.0,0.0,97.0,0.0,0.0,0.0,86.67,935364.18,10278.73,0.0,42.0,25.0,143.0,898355.52,9261.4,37008.66,0.0,0.0,0.0,105.0
2023-08-11,Friday,94.0,8.0,45.0,0.0,4.0,0.0,98.0,0.0,0.0,0.0,88.68,951519.65,10122.55,0.0,44.0,25.0,150.0,927645.65,9465.77,23874.0,0.0,0.0,0.0,106.0
2023-08-12,Saturday,73.0,29.0,30.0,0.0,3.0,0.0,76.0,0.0,0.0,0.0,69.52,820741.56,11243.04,0.0,52.0,28.0,134.0,812131.56,10685.94,8610.0,0.0,0.0,0.0,105.0
2023-08-13,Sunday,117.0,0.0,82.0,0.0,2.0,0.0,119.0,0.0,0.0,0.0,98.32,981903.13,8392.33,0.0,38.0,11.0,216.0,969903.13,8150.45,12000.0,0.0,0.0,0.0,119.0
2023-08-14,Monday,103.0,10.0,76.0,0.0,4.0,0.0,107.0,0.0,0.0,0.0,88.03,868580.53,8432.82,0.0,87.0,13.0,194.0,868580.53,8117.57,0.0,0.0,0.0,0.0,117.0
2023-08-15,Tuesday,49.0,56.0,27.0,0.0,3.0,0.0,52.0,0.0,0.0,0.0,45.37,529616.62,10808.5,0.0,82.0,22.0,73.0,529616.62,10184.93,0.0,0.0,0.0,0.0,108.0
2023-08-16,Wednesday,79.0,22.0,47.0,0.0,5.0,0.0,84.0,0.0,0.0,0.0,74.53,733495.03,9284.75,0.0,15.0,26.0,120.0,712560.03,8482.86,20935.0,0.0,0.0,0.0,106.0
2023-08-17,Thursday,83.0,15.0,35.0,0.0,5.0,0.0,88.0,0.0,0.0,0.0,80.58,730098.59,8796.37,0.0,31.0,27.0,120.0,724005.48,8227.33,6093.11,0.0,0.0,0.0,103.0
2023-08-19,Saturday,77.0,16.0,39.0,1.0,6.0,0.0,84.0,0.0,0.0,0.0,77.0,777389.58,10095.97,0.0,32.0,32.0,137.0,753359.92,8968.57,24029.66,0.0,0.0,0.0,100.0
2023-08-20,Sunday,77.0,23.0,36.0,3.0,6.0,0.0,86.0,0.0,0.0,0.0,70.64,707102.64,9183.15,0.0,36.0,21.0,130.0,633460.14,7365.82,73642.5,0.0,0.0,0.0,109.0
2023-08-21,Monday,100.0,17.0,63.0,2.0,2.0,0.0,104.0,0.0,0.0,0.0,82.64,851892.85,8518.93,0.0,44.0,9.0,182.0,419892.85,4037.43,432000.0,0.0,0.0,0.0,121.0
2023-08-22,Tuesday,100.0,15.0,30.0,0.0,3.0,0.0,103.0,0.0,0.0,0.0,84.75,942847.38,9428.47,0.0,31.0,13.0,175.0,852056.73,8272.4,90790.65,0.0,0.0,0.0,118.0
2023-08-23,Wednesday,97.0,9.0,69.0,3.0,5.0,0.0,105.0,0.0,0.0,0.0,85.09,1124084.66,11588.5,0.0,67.0,16.0,155.0,1008584.66,9605.57,115500.0,0.0,0.0,0.0,114.0
2023-08-24,Thursday,110.0,1.0,45.0,3.0,4.0,0.0,117.0,0.0,0.0,0.0,93.22,1081943.11,9835.85,0.0,33.0,12.0,169.0,915225.3,7822.44,166717.81,0.0,0.0,0.0,118.0
2023-08-25,Friday,104.0,5.0,39.0,0.0,6.0,0.0,110.0,0.0,0.0,0.0,90.43,1123626.85,10804.1,0.0,46.0,15.0,169.0,979859.81,8907.82,143767.04,0.0,0.0,0.0,115.0
2023-08-26,Saturday,94.0,3.0,47.0,2.0,6.0,0.0,102.0,0.0,0.0,0.0,89.52,1090126.75,11597.09,0.0,55.0,25.0,160.0,849247.37,8325.95,240879.38,0.0,0.0,0.0,105.0
2023-08-27,Sunday,82.0,16.0,31.0,1.0,6.0,0.0,89.0,0.0,0.0,0.0,78.1,866327.64,10564.97,0.0,44.0,25.0,133.0,817985.52,9190.85,48342.12,0.0,0.0,0.0,105.0
2023-08-28,Monday,78.0,13.0,35.0,0.0,6.0,0.0,84.0,0.0,0.0,0.0,80.41,833580.73,10686.93,0.0,40.0,35.0,117.0,810095.61,9644.0,23485.12,0.0,0.0,0.0,97.0
2023-08-29,Tuesday,63.0,28.0,26.0,0.0,7.0,0.0,70.0,0.0,0.0,0.0,64.29,611663.12,9708.94,0.0,40.0,36.0,100.0,583913.12,8341.62,27750.0,0.0,0.0,0.0,98.0
2023-08-30,Wednesday,61.0,34.0,20.0,0.0,4.0,0.0,65.0,0.0,0.0,0.0,61.62,563664.75,9240.41,0.0,25.0,32.0,88.0,565064.82,8693.3,-1400.07,0.0,0.0,0.0,99.0
2023-08-31,Thursday,66.0,37.0,33.0,0.0,6.0,0.0,72.0,0.0,0.0,0.0,60.55,714263.62,10822.18,0.0,26.0,21.0,98.0,679567.33,9438.44,34696.29,0.0,0.0,0.0,109.0
2023-09-01,Friday,71.0,31.0,38.0,1.0,5.0,0.0,77.0,0.0,0.0,0.0,65.74,893115.29,12579.09,0.0,34.0,22.0,120.0,734588.61,9540.11,158526.68,0.0,0.0,0.0,108.0
2023-09-02,Saturday,78.0,21.0,43.0,0.0,5.0,0.0,83.0,0.0,0.0,0.0,75.0,974174.34,12489.41,0.0,37.0,27.0,129.0,792031.46,9542.55,182142.88,0.0,0.0,0.0,104.0
2023-09-03,Sunday,111.0,2.0,73.0,0.0,4.0,0.0,115.0,0.0,0.0,0.0,94.87,1524039.62,13730.09,0.0,41.0,13.0,144.0,590559.62,5135.3,933480.0,0.0,0.0,0.0,117.0
2023-09-04,Monday,106.0,6.0,31.0,0.0,3.0,0.0,109.0,0.0,0.0,0.0,92.17,1382589.74,13043.3,0.0,37.0,15.0,132.0,581589.74,5335.69,801000.0,0.0,0.0,0.0,115.0
2023-09-05,Tuesday,79.0,35.0,34.0,0.0,2.0,0.0,81.0,0.0,0.0,0.0,68.1,1155281.75,14623.82,0.0,61.0,14.0,99.0,791281.75,9768.91,364000.0,0.0,0.0,0.0,116.0
2023-09-06,Wednesday,49.0,65.0,30.0,0.0,2.0,0.0,51.0,0.0,0.0,0.0,42.24,777525.57,15867.87,0.0,60.0,15.0,62.0,410025.57,8039.72,367500.0,0.0,0.0,0.0,116.0
2023-09-07,Thursday,54.0,62.0,33.0,0.0,5.0,0.0,59.0,0.0,0.0,0.0,44.63,858385.0,15896.02,0.0,25.0,11.0,61.0,109585.0,1857.37,748800.0,0.0,0.0,0.0,121.0
2023-09-08,Friday,77.0,40.0,26.0,0.0,5.0,0.0,82.0,0.0,0.0,0.0,63.11,1518085.0,19715.39,0.0,3.0,8.0,84.0,74585.0,909.57,1443500.0,0.0,0.0,0.0,122.0
2023-09-09,Saturday,114.0,2.0,41.0,0.0,6.0,0.0,120.0,0.0,0.0,0.0,93.44,3284385.0,28810.39,0.0,3.0,8.0,122.0,1757085.0,14642.38,1527300.0,0.0,0.0,0.0,122.0
2023-09-10,Sunday,28.0,91.0,1.0,0.0,3.0,0.0,31.0,0.0,0.0,0.0,22.95,4698585.0,167806.61,0.0,90.0,8.0,33.0,4644585.0,149825.32,54000.0,0.0,0.0,0.0,122.0
2023-09-11,Monday,54.0,63.0,49.0,0.0,2.0,0.0,56.0,0.0,0.0,0.0,45.38,1355301.32,25098.17,0.0,25.0,15.0,85.0,1223201.32,21842.88,132100.0,0.0,0.0,0.0,119.0
2023-09-12,Tuesday,90.0,23.0,56.0,0.0,4.0,0.0,94.0,0.0,0.0,0.0,76.92,1168939.11,12988.21,0.0,18.0,14.0,136.0,915939.11,9744.03,253000.0,0.0,0.0,0.0,117.0
2023-09-13,Wednesday,104.0,8.0,50.0,1.0,4.0,0.0,109.0,0.0,0.0,0.0,88.89,1219858.38,11729.41,0.0,35.0,13.0,156.0,989858.38,9081.27,230000.0,0.0,0.0,0.0,117.0
2023-09-14,Thursday,111.0,3.0,48.0,1.0,3.0,0.0,115.0,0.0,0.0,0.0,94.07,1325031.55,11937.22,0.0,42.0,12.0,159.0,1027625.3,8935.87,297406.25,0.0,0.0,0.0,118.0
2023-09-15,Friday,91.0,17.0,42.0,0.0,4.0,0.0,95.0,0.0,0.0,0.0,81.25,1195539.73,13137.8,0.0,62.0,18.0,145.0,842174.77,8865.0,353364.96,0.0,0.0,0.0,112.0
2023-09-16,Saturday,118.0,0.0,58.0,0.0,2.0,0.0,120.0,0.0,0.0,0.0,98.33,1420626.72,12039.21,0.0,33.0,10.0,180.0,734577.97,6121.48,686048.75,0.0,0.0,0.0,120.0
2023-09-17,Sunday,112.0,3.0,32.0,0.0,4.0,0.0,116.0,0.0,0.0,0.0,94.12,1283279.41,11457.85,0.0,37.0,11.0,165.0,817965.85,7051.43,465313.56,0.0,0.0,0.0,119.0
2023-09-18,Monday,108.0,2.0,31.0,2.0,4.0,0.0,114.0,0.0,0.0,0.0,93.1,1259824.13,11665.04,0.0,33.0,14.0,151.0,862781.76,7568.26,397042.37,0.0,0.0,0.0,116.0
2023-09-19,Tuesday,95.0,14.0,42.0,0.0,4.0,0.0,99.0,0.0,0.0,0.0,84.07,1110372.15,11688.13,0.0,57.0,17.0,139.0,1005992.74,10161.54,104379.41,0.0,0.0,0.0,113.0
2023-09-20,Wednesday,99.0,7.0,47.0,0.0,4.0,0.0,103.0,0.0,0.0,0.0,90.0,1219701.04,12320.21,0.0,43.0,20.0,154.0,1130761.76,10978.27,88939.28,0.0,0.0,0.0,110.0
2023-09-21,Thursday,109.0,1.0,48.0,0.0,4.0,0.0,113.0,0.0,0.0,0.0,95.61,1382910.41,12687.25,0.0,37.0,16.0,176.0,1178426.05,10428.55,204484.36,0.0,0.0,0.0,114.0
2023-09-22,Friday,111.0,1.0,50.0,2.0,2.0,0.0,115.0,0.0,0.0,0.0,95.69,1390542.59,12527.41,0.0,50.0,14.0,176.0,1152939.23,10025.56,237603.36,0.0,0.0,0.0,116.0
2023-09-23,Saturday,104.0,3.0,34.0,2.0,3.0,0.0,109.0,0.0,0.0,0.0,92.86,1322570.12,12717.02,0.0,40.0,18.0,170.0,1048147.67,9616.03,274422.45,0.0,0.0,0.0,112.0
2023-09-24,Sunday,93.0,13.0,53.0,0.0,3.0,0.0,96.0,0.0,0.0,0.0,85.32,1180931.85,12698.19,0.0,66.0,21.0,133.0,1115571.85,11620.54,65360.0,0.0,0.0,0.0,109.0
2023-09-25,Monday,97.0,10.0,34.0,0.0,3.0,0.0,100.0,0.0,0.0,0.0,88.18,1132569.9,11675.98,0.0,30.0,20.0,134.0,1118799.9,11188.0,13770.0,0.0,0.0,0.0,110.0
2023-09-26,Tuesday,94.0,11.0,36.0,1.0,3.0,0.0,98.0,0.0,0.0,0.0,86.24,1117128.83,11884.35,0.0,38.0,21.0,130.0,1024925.47,10458.42,92203.36,0.0,0.0,0.0,109.0
2023-09-27,Wednesday,106.0,3.0,54.0,1.0,3.0,0.0,110.0,0.0,0.0,0.0,93.81,1365367.68,12880.83,0.0,42.0,17.0,154.0,1141308.55,10375.53,224059.13,0.0,0.0,0.0,113.0
2023-09-28,Thursday,95.0,11.0,27.0,2.0,3.0,0.0,100.0,0.0,0.0,0.0,85.59,1152806.01,12134.8,0.0,37.0,19.0,152.0,1091806.01,10918.06,61000.0,0.0,0.0,0.0,111.0
2023-09-30,Saturday,90.0,13.0,51.0,1.0,4.0,0.0,95.0,0.0,0.0,0.0,83.33,1192924.19,13254.71,0.0,40.0,22.0,166.0,883082.16,9295.6,309842.03,0.0,0.0,0.0,108.0
2023-10-01,Sunday,94.0,8.0,49.0,4.0,2.0,0.0,100.0,0.0,0.0,0.0,87.04,1214757.04,12922.95,0.0,46.0,22.0,166.0,899087.55,8990.88,315669.49,0.0,0.0,0.0,108.0
2023-10-02,Monday,82.0,19.0,37.0,4.0,2.0,0.0,88.0,0.0,0.0,0.0,76.64,1048575.24,12787.5,0.0,49.0,23.0,141.0,790880.33,8987.28,257694.91,0.0,0.0,0.0,107.0
2023-10-03,Tuesday,85.0,22.0,41.0,0.0,3.0,0.0,88.0,0.0,0.0,0.0,77.27,1136565.86,13371.36,0.0,41.0,20.0,128.0,766396.36,8709.05,370169.5,0.0,0.0,0.0,110.0
2023-10-04,Wednesday,113.0,0.0,65.0,0.0,3.0,0.0,116.0,0.0,0.0,0.0,97.41,1501364.72,13286.41,0.0,37.0,14.0,155.0,1020843.08,8800.37,480521.64,0.0,0.0,0.0,116.0
2023-10-05,Thursday,108.0,3.0,48.0,0.0,5.0,0.0,113.0,0.0,0.0,0.0,93.1,1428204.6,13224.12,0.0,51.0,14.0,154.0,1094738.12,9687.95,333466.48,0.0,0.0,0.0,116.0
2023-10-06,Friday,90.0,19.0,28.0,0.0,3.0,0.0,93.0,0.0,0.0,0.0,80.36,1240705.74,13785.62,0.0,49.0,18.0,143.0,1088553.71,11704.88,152152.03,0.0,0.0,0.0,112.0
2023-10-07,Saturday,95.0,14.0,49.0,0.0,3.0,0.0,98.0,0.0,0.0,0.0,84.82,1358334.48,14298.26,0.0,44.0,18.0,158.0,1203397.23,12279.56,154937.25,0.0,0.0,0.0,112.0
2023-10-08,Sunday,101.0,11.0,53.0,0.0,3.0,0.0,104.0,0.0,0.0,0.0,87.83,1389880.72,13761.2,0.0,47.0,15.0,147.0,1215880.72,11691.16,174000.0,0.0,0.0,0.0,115.0
2023-10-09,Monday,119.0,0.0,51.0,0.0,1.0,0.0,120.0,0.0,0.0,0.0,99.17,1614832.45,13570.02,0.0,34.0,10.0,163.0,1231832.45,10265.27,383000.0,0.0,0.0,0.0,120.0
